TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod,CustomerNameWasMissing,ProductCategoryWasMissing,UnitPriceWasMissing,PaymentMethodWasMissing,Year,Month,MonthName,YearMonth,DayOfWeek,DayNumber,IsWeekend,City,CalculatedTotal,TotalDifference
TXN100303,2025-11-17,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,3,3354.93,10064.79,Cash,False,False,False,False,2025,11,November,2025-11,Monday,0,False,Butwal,10064.79,0.0
TXN105820,2025-02-20,CUST1011,Neha Magar,Chitwan - Bharatpur,Electronics,Extension Board,4,2467.1,9868.4,eSewa,False,False,False,False,2025,2,February,2025-02,Thursday,3,False,Chitwan,9868.4,0.0
TXN104608,2025-12-14,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Electronics,Wall Clock,4,1171.25,4685.0,Cash,False,False,False,False,2025,12,December,2025-12,Sunday,6,True,Bhaktapur,4685.0,0.0
TXN104154,2025-05-03,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Electronics,Bluetooth Earphones,3,2286.18,6858.54,Bank Transfer,False,False,False,False,2025,5,May,2025-05,Saturday,5,True,Kathmandu,6858.54,0.0
TXN105085,2025-04-06,CUST1016,Neha Poudel,Chitwan - Bharatpur,Electronics,Power Bank 10000mAh,4,1798.48,7193.92,Cash,False,False,False,False,2025,4,April,2025-04,Sunday,6,True,Chitwan,7193.92,0.0
TXN100651,2025-11-18,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Electronics,Wall Clock,4,2707.11,10828.44,Khalti,False,False,False,False,2025,11,November,2025-11,Tuesday,1,False,Butwal,10828.44,0.0
TXN100257,2025-04-15,CUST1121,Sushma Adhikari,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,3,3240.49,9721.47,Khalti,False,False,False,False,2025,4,April,2025-04,Tuesday,1,False,Pokhara,9721.47,0.0
TXN100349,2025-10-20,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Wall Clock,4,2192.3,8769.2,Cash,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Kathmandu,8769.2,0.0
TXN101979,2025-03-31,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,3,2865.71,8597.13,Khalti,False,False,False,False,2025,3,March,2025-03,Monday,0,False,Butwal,8597.13,0.0
TXN102792,2025-10-14,CUST1124,Anita Rai,Lalitpur - Pulchowk,Electronics,USB Cable Type-C,3,3080.03,9240.09,Debit/Credit Card,False,False,False,False,2025,10,October,2025-10,Tuesday,1,False,Lalitpur,9240.09,0.0
TXN104065,2025-09-30,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),3,2351.0499999999997,7053.15,Cash,False,False,True,False,2025,9,September,2025-09,Tuesday,1,False,Butwal,7053.15,0.0
TXN103258,2025-11-20,CUST1050,Manisha Rai,Pokhara - Lakeside,Apparel,Socks (3-pair pack),4,1568.32,6273.28,Debit/Credit Card,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Pokhara,6273.28,0.0
TXN102112,2025-04-17,CUST1012,Sabina Maharjan,Butwal - Traffic Chowk,Electronics,Wall Clock,4,1515.1,6060.4,Cash,False,False,False,False,2025,4,April,2025-04,Thursday,3,False,Butwal,6060.4,0.0
TXN105903,2025-10-16,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,3,2499.8,7499.4,Cash,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Pokhara,7499.4,0.0
TXN104099,2025-10-06,CUST1024,Rajesh Adhikari,Lalitpur - Pulchowk,Electronics,Power Bank 10000mAh,3,1764.93,5294.79,Bank Transfer,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Lalitpur,5294.79,0.0
TXN100845,2025-01-21,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Electronics,Power Bank 10000mAh,2,2343.72,4687.44,Unknown,False,False,False,True,2025,1,January,2025-01,Tuesday,1,False,Lalitpur,4687.44,0.0
TXN100434,2025-10-08,CUST1014,Neha Basnet,Kathmandu - Kupondole,Electronics,USB Cable Type-C,4,3034.42,12137.68,Cash,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Kathmandu,12137.68,0.0
TXN104729,2025-01-22,CUST1075,Deepak Magar,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),3,2575.72,7727.16,Cash,False,False,False,False,2025,1,January,2025-01,Wednesday,2,False,Butwal,7727.16,0.0
TXN101953,2025-06-29,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Electronics,Extension Board,4,1400.77,5603.08,Khalti,False,False,False,False,2025,6,June,2025-06,Sunday,6,True,Butwal,5603.08,0.0
TXN105837,2025-12-14,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Apparel,Kids Frock,2,2524.57,5049.14,Khalti,False,False,True,False,2025,12,December,2025-12,Sunday,6,True,Bhaktapur,5049.14,0.0
TXN104359,2025-11-19,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Wall Clock,4,1746.06,6984.24,Cash,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Butwal,6984.24,0.0
TXN105956,2025-09-29,CUST1078,Bijay Magar,Kathmandu - Kupondole,Electronics,Wall Clock,3,2157.89,6473.67,Khalti,False,False,False,False,2025,9,September,2025-09,Monday,0,False,Kathmandu,6473.67,0.0
TXN101778,2025-11-29,CUST1123,Sujan Tamang,Kathmandu - New Road,Apparel,Formal Shirt,3,1852.01,5556.03,Khalti,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Kathmandu,5556.03,0.0
TXN102414,2025-12-21,CUST1097,Milan Basnet,Kathmandu - New Road,Electronics,Bluetooth Earphones,3,2303.7,6911.1,Cash,False,True,False,False,2025,12,December,2025-12,Sunday,6,True,Kathmandu,6911.1,0.0
TXN104407,2025-01-19,CUST1098,Bijay Khadka,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,2,2966.39,5932.78,eSewa,False,False,False,False,2025,1,January,2025-01,Sunday,6,True,Bhaktapur,5932.78,0.0
TXN105494,2025-09-02,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Electronics,Extension Board,4,3107.38,12429.52,eSewa,False,False,False,False,2025,9,September,2025-09,Tuesday,1,False,Bhaktapur,12429.52,0.0
TXN101447,2025-10-13,CUST1097,Milan Basnet,Kathmandu - New Road,Electronics,Power Bank 10000mAh,4,1670.58,6682.32,eSewa,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Kathmandu,6682.32,0.0
TXN100096,2025-11-19,CUST1061,Bikash Shrestha,Biratnagar - Main Road,Apparel,Kids Frock,3,2556.42,7669.26,Cash,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Biratnagar,7669.26,0.0
TXN100972,2025-10-23,CUST1079,Rohit Lama,Kathmandu - Kupondole,Electronics,USB Cable Type-C,4,1822.24,7288.96,Bank Transfer,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Kathmandu,7288.96,0.0
TXN103659,2025-02-28,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Apparel,Kids Frock,2,2427.22,4854.44,eSewa,False,False,False,False,2025,2,February,2025-02,Friday,4,False,Lalitpur,4854.44,0.0
TXN100040,2025-02-18,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Kids Frock,4,2194.13,8776.52,Cash,False,False,False,False,2025,2,February,2025-02,Tuesday,1,False,Kathmandu,8776.52,0.0
TXN105610,2025-10-25,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Apparel,Socks (3-pair pack),3,2242.98,6728.94,eSewa,False,False,False,False,2025,10,October,2025-10,Saturday,5,True,Lalitpur,6728.94,0.0
TXN102021,2025-11-05,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Electronics,Wall Clock,2,3212.42,6424.84,Khalti,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Kathmandu,6424.84,0.0
TXN105888,2025-03-16,CUST1057,Neha Karki,Kathmandu - New Road,Apparel,Socks (3-pair pack),4,2001.88,8007.52,eSewa,False,False,False,False,2025,3,March,2025-03,Sunday,6,True,Kathmandu,8007.52,0.0
TXN105684,2025-08-11,CUST1052,Aashish Poudel,Butwal - Traffic Chowk,Electronics,USB Cable Type-C,3,3044.53,9133.59,eSewa,False,False,False,False,2025,8,August,2025-08,Monday,0,False,Butwal,9133.59,0.0
TXN101339,2025-01-20,CUST1073,Bikash Shrestha,Kathmandu - New Road,Electronics,Bluetooth Earphones,2,2584.71,5169.42,Debit/Credit Card,False,False,False,False,2025,1,January,2025-01,Monday,0,False,Kathmandu,5169.42,0.0
TXN102358,2025-02-06,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,2937.39,5874.78,Cash,True,False,False,False,2025,2,February,2025-02,Thursday,3,False,Kathmandu,5874.78,0.0
TXN105526,2025-04-19,CUST1112,Nabin Magar,Butwal - Traffic Chowk,Electronics,Wall Clock,4,2389.14,9556.56,eSewa,True,False,False,False,2025,4,April,2025-04,Saturday,5,True,Butwal,9556.56,0.0
TXN103087,2025-08-07,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,3,1552.76,4658.28,eSewa,False,False,False,False,2025,8,August,2025-08,Thursday,3,False,Lalitpur,4658.28,0.0
TXN101100,2025-11-20,CUST1095,Neha Khadka,Pokhara - Lakeside,Electronics,Wall Clock,3,3004.68,9014.04,Cash,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Pokhara,9014.04,0.0
TXN101220,2025-02-24,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,4,1573.27,6293.08,Debit/Credit Card,False,False,False,False,2025,2,February,2025-02,Monday,0,False,Butwal,6293.08,0.0
TXN105822,2025-06-10,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Electronics,Bluetooth Earphones,3,2028.96,6086.88,eSewa,False,False,False,False,2025,6,June,2025-06,Tuesday,1,False,Pokhara,6086.88,0.0
TXN102632,2025-01-22,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Kids Frock,4,1194.63,4778.52,Cash,False,False,False,False,2025,1,January,2025-01,Wednesday,2,False,Kathmandu,4778.52,0.0
TXN103214,2025-07-15,CUST1046,Sarita Karki,Chitwan - Bharatpur,Electronics,Wall Clock,4,2802.36,11209.44,Cash,False,False,False,False,2025,7,July,2025-07,Tuesday,1,False,Chitwan,11209.44,0.0
TXN101215,2025-02-06,CUST1025,Kiran Poudel,Biratnagar - Main Road,Apparel,Kids Frock,3,2403.06,7209.18,eSewa,False,False,False,False,2025,2,February,2025-02,Thursday,3,False,Biratnagar,7209.18,0.0
TXN101011,2025-03-05,CUST1110,Sushma Karki,Kathmandu - New Road,Electronics,Wall Clock,4,1655.76,6623.04,eSewa,False,False,False,False,2025,3,March,2025-03,Wednesday,2,False,Kathmandu,6623.04,0.0
TXN100981,2025-10-30,CUST1010,Anita Karki,Biratnagar - Main Road,Electronics,USB Cable Type-C,3,1552.92,4658.76,Cash,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Biratnagar,4658.76,0.0
TXN103724,2025-05-19,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Power Bank 10000mAh,3,3156.13,9468.39,Debit/Credit Card,False,False,False,False,2025,5,May,2025-05,Monday,0,False,Lalitpur,9468.39,0.0
TXN102178,2025-03-21,CUST1011,Neha Magar,Chitwan - Bharatpur,Apparel,Kids Frock,3,1709.83,5129.49,Cash,False,False,False,False,2025,3,March,2025-03,Friday,4,False,Chitwan,5129.49,0.0
TXN102303,2025-04-09,CUST1035,Rita Shrestha,Biratnagar - Main Road,Apparel,Formal Shirt,3,1990.53,5971.59,Cash,False,False,False,False,2025,4,April,2025-04,Wednesday,2,False,Biratnagar,5971.59,0.0
TXN103267,2025-10-26,CUST1056,Alina Shrestha,Kathmandu - Kupondole,Electronics,Extension Board,4,3456.12,13824.48,Cash,False,False,False,False,2025,10,October,2025-10,Sunday,6,True,Kathmandu,13824.48,0.0
TXN101721,2025-08-12,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Socks (3-pair pack),4,2754.9,11019.6,eSewa,False,False,False,False,2025,8,August,2025-08,Tuesday,1,False,Pokhara,11019.6,0.0
TXN102985,2025-11-26,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,4,2252.5,9010.0,Khalti,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Kathmandu,9010.0,0.0
TXN100129,2025-10-27,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,3,2507.33,7521.99,Cash,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Butwal,7521.99,0.0
TXN103141,2025-07-21,CUST1070,Alina Rai,Kathmandu - Kupondole,Apparel,Kids Frock,3,2504.69,7514.07,Khalti,False,False,False,False,2025,7,July,2025-07,Monday,0,False,Kathmandu,7514.07,0.0
TXN101694,2025-10-17,CUST1010,Anita Karki,Chitwan - Bharatpur,Apparel,Winter Jacket,4,2078.63,8314.52,Khalti,False,False,False,False,2025,10,October,2025-10,Friday,4,False,Chitwan,8314.52,0.0
TXN100120,2025-11-18,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,4,1434.33,5737.32,Cash,False,False,False,False,2025,11,November,2025-11,Tuesday,1,False,Bhaktapur,5737.32,0.0
TXN101246,2025-07-24,CUST1119,Nabin Maharjan,Kathmandu - Kupondole,Apparel,Kids Frock,3,2954.42,8863.26,Khalti,False,False,False,False,2025,7,July,2025-07,Thursday,3,False,Kathmandu,8863.26,0.0
TXN102239,2025-05-28,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Electronics,USB Cable Type-C,3,2370.04,7110.12,Cash,False,False,False,False,2025,5,May,2025-05,Wednesday,2,False,Kathmandu,7110.12,0.0
TXN105665,2025-02-24,CUST1078,Bijay Magar,Kathmandu - Kupondole,Electronics,Extension Board,2,3244.7,6489.4,Cash,False,False,False,False,2025,2,February,2025-02,Monday,0,False,Kathmandu,6489.4,0.0
TXN102646,2025-10-27,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,Power Bank 10000mAh,3,2098.69,6296.07,Cash,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Bhaktapur,6296.07,0.0
TXN104726,2025-12-02,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Apparel,Cotton T-Shirt,3,2887.81,8663.43,Cash,False,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Bhaktapur,8663.43,0.0
TXN101012,2025-08-24,CUST1057,Neha Karki,Kathmandu - New Road,Apparel,Formal Shirt,4,1733.03,6932.12,eSewa,False,False,False,False,2025,8,August,2025-08,Sunday,6,True,Kathmandu,6932.12,0.0
TXN102661,2025-09-23,CUST1000,Rohit Gurung,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,2,2950.92,5901.84,Cash,False,False,False,False,2025,9,September,2025-09,Tuesday,1,False,Pokhara,5901.84,0.0
TXN100752,2025-03-30,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,3,1927.15,5781.45,eSewa,False,False,False,False,2025,3,March,2025-03,Sunday,6,True,Bhaktapur,5781.45,0.0
TXN105207,2025-11-27,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Apparel,Cotton T-Shirt,4,1788.35,7153.4,eSewa,True,False,False,False,2025,11,November,2025-11,Thursday,3,False,Pokhara,7153.4,0.0
TXN101368,2025-12-08,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Apparel,Formal Shirt,2,2596.2,5192.4,Cash,False,False,False,False,2025,12,December,2025-12,Monday,0,False,Lalitpur,5192.4,0.0
TXN104628,2025-09-11,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,4,3001.01,12004.04,Cash,False,False,False,False,2025,9,September,2025-09,Thursday,3,False,Lalitpur,12004.04,0.0
TXN101929,2025-05-31,CUST1099,Rohit Magar,Butwal - Traffic Chowk,Electronics,Wall Clock,2,2929.63,5859.26,Cash,False,False,False,False,2025,5,May,2025-05,Saturday,5,True,Butwal,5859.26,0.0
TXN101341,2025-10-23,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,3,1626.16,4878.48,eSewa,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Bhaktapur,4878.48,0.0
TXN104439,2025-10-03,CUST1022,Bijay Gurung,Kathmandu - Kupondole,Apparel,Formal Shirt,4,2525.28,10101.12,Cash,False,False,False,False,2025,10,October,2025-10,Friday,4,False,Kathmandu,10101.12,0.0
TXN100831,2025-10-01,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Electronics,Extension Board,3,1690.09,5070.27,Khalti,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Kathmandu,5070.27,0.0
TXN101987,2025-08-11,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,4,1196.27,4785.08,Cash,False,False,False,False,2025,8,August,2025-08,Monday,0,False,Lalitpur,4785.08,0.0
TXN102109,2025-10-03,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Winter Jacket,4,2853.05,11412.2,Khalti,False,False,False,False,2025,10,October,2025-10,Friday,4,False,Butwal,11412.2,0.0
TXN101110,2025-11-22,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,4,1318.28,5273.12,eSewa,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Bhaktapur,5273.12,0.0
TXN101861,2025-10-07,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Extension Board,3,2139.73,6419.19,Cash,False,False,False,False,2025,10,October,2025-10,Tuesday,1,False,Lalitpur,6419.19,0.0
TXN104617,2025-04-15,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Winter Jacket,4,1974.66,7898.64,Cash,False,False,False,False,2025,4,April,2025-04,Tuesday,1,False,Pokhara,7898.64,0.0
TXN104737,2025-11-04,CUST1034,Kritika Tamang,Butwal - Traffic Chowk,Apparel,Winter Jacket,4,1522.28,6089.12,Cash,False,False,False,False,2025,11,November,2025-11,Tuesday,1,False,Butwal,6089.12,0.0
TXN100383,2025-03-16,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,4,1828.68,7314.72,Unknown,False,False,False,True,2025,3,March,2025-03,Sunday,6,True,Kathmandu,7314.72,0.0
TXN105368,2025-10-08,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Electronics,USB Cable Type-C,3,2723.08,8169.24,Khalti,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Bhaktapur,8169.24,0.0
TXN103215,2025-10-18,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,3,2157.82,6473.46,Cash,False,False,False,False,2025,10,October,2025-10,Saturday,5,True,Lalitpur,6473.46,0.0
TXN101764,2025-10-09,CUST1056,Alina Shrestha,Kathmandu - New Road,Apparel,Winter Jacket,4,2693.66,10774.64,Bank Transfer,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Kathmandu,10774.64,0.0
TXN104627,2025-04-09,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Apparel,Formal Shirt,4,1367.5,5470.0,Khalti,False,False,False,False,2025,4,April,2025-04,Wednesday,2,False,Butwal,5470.0,0.0
TXN101995,2025-06-17,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Extension Board,4,1508.49,6033.96,eSewa,False,False,False,False,2025,6,June,2025-06,Tuesday,1,False,Kathmandu,6033.96,0.0
TXN105610,2025-10-25,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Extension Board,3,3174.67,9524.01,Cash,False,False,False,False,2025,10,October,2025-10,Saturday,5,True,Lalitpur,9524.01,0.0
TXN104549,2025-11-06,CUST1019,Sarita Magar,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,2,2888.91,5777.82,Debit/Credit Card,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Kathmandu,5777.82,0.0
TXN105682,2025-05-15,CUST1011,Neha Magar,Chitwan - Bharatpur,Electronics,Wall Clock,4,2835.03,11340.12,Khalti,False,False,False,False,2025,5,May,2025-05,Thursday,3,False,Chitwan,11340.12,0.0
TXN104899,2025-11-02,CUST1050,Manisha Rai,Pokhara - Lakeside,Electronics,USB Cable Type-C,3,3340.19,10020.57,Khalti,False,False,False,False,2025,11,November,2025-11,Sunday,6,True,Pokhara,10020.57,0.0
TXN101626,2025-10-02,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Electronics,USB Cable Type-C,3,2489.27,7467.81,Cash,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Butwal,7467.81,0.0
TXN103595,2025-04-20,CUST1083,Rohit Shrestha,Kathmandu - New Road,Apparel,Formal Shirt,4,1228.55,4914.2,Debit/Credit Card,False,False,False,False,2025,4,April,2025-04,Sunday,6,True,Kathmandu,4914.2,0.0
TXN100575,2025-09-11,CUST1044,Puja Magar,Bhaktapur - Suryabinayak,Electronics,Wall Clock,3,2853.38,8560.14,Cash,False,False,False,False,2025,9,September,2025-09,Thursday,3,False,Bhaktapur,8560.14,0.0
TXN103982,2025-10-23,CUST1066,Kritika Khadka,Kathmandu - New Road,Apparel,Cotton T-Shirt,4,2897.45,11589.8,eSewa,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Kathmandu,11589.8,0.0
TXN103688,2025-11-06,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Apparel,Winter Jacket,2,2771.6,5543.2,Debit/Credit Card,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Lalitpur,5543.2,0.0
TXN100521,2025-12-24,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Apparel,Kids Frock,3,2055.18,6165.54,Cash,False,False,False,False,2025,12,December,2025-12,Wednesday,2,False,Bhaktapur,6165.54,0.0
TXN101563,2025-06-10,CUST1019,Sarita Magar,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),4,1247.14,4988.56,Khalti,False,False,False,False,2025,6,June,2025-06,Tuesday,1,False,Kathmandu,4988.56,0.0
TXN103426,2025-02-06,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Electronics,Wall Clock,4,1671.24,6684.96,Khalti,False,False,False,False,2025,2,February,2025-02,Thursday,3,False,Bhaktapur,6684.96,0.0
TXN101388,2025-03-20,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Power Bank 10000mAh,3,3055.09,9165.27,eSewa,False,False,False,False,2025,3,March,2025-03,Thursday,3,False,Kathmandu,9165.27,0.0
TXN101363,2025-11-23,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Wall Clock,3,3402.62,10207.86,Khalti,False,False,False,False,2025,11,November,2025-11,Sunday,6,True,Kathmandu,10207.86,0.0
TXN100999,2025-04-07,CUST1014,Neha Basnet,Bhaktapur - Suryabinayak,Electronics,Wall Clock,3,2762.95,8288.85,Cash,False,False,False,False,2025,4,April,2025-04,Monday,0,False,Bhaktapur,8288.85,0.0
TXN100768,2025-11-03,CUST1052,Aashish Poudel,Kathmandu - Kupondole,Electronics,Wall Clock,2,2826.77,5653.54,Khalti,False,False,False,False,2025,11,November,2025-11,Monday,0,False,Kathmandu,5653.54,0.0
TXN100375,2025-04-04,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Apparel,Socks (3-pair pack),2,2906.78,5813.56,Debit/Credit Card,False,False,False,False,2025,4,April,2025-04,Friday,4,False,Lalitpur,5813.56,0.0
TXN103938,2025-12-12,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Electronics,Extension Board,2,3460.0,6920.0,Cash,True,False,False,False,2025,12,December,2025-12,Friday,4,False,Butwal,6920.0,0.0
TXN101217,2025-08-16,CUST1012,Sabina Maharjan,Lalitpur - Pulchowk,Electronics,USB Cable Type-C,4,2513.91,10055.64,Cash,False,False,False,False,2025,8,August,2025-08,Saturday,5,True,Lalitpur,10055.64,0.0
TXN103399,2025-12-01,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,4,2868.44,11473.76,eSewa,False,False,False,False,2025,12,December,2025-12,Monday,0,False,Bhaktapur,11473.76,0.0
TXN103953,2025-03-30,CUST1138,Bikash Tamang,Butwal - Traffic Chowk,Apparel,Formal Shirt,3,1840.27,5520.81,Cash,False,True,False,False,2025,3,March,2025-03,Sunday,6,True,Butwal,5520.81,0.0
TXN102855,2025-01-04,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,4,2042.64,8170.56,eSewa,False,False,False,False,2025,1,January,2025-01,Saturday,5,True,Bhaktapur,8170.56,0.0
TXN104893,2025-04-05,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,2620.86,5241.72,eSewa,False,False,False,False,2025,4,April,2025-04,Saturday,5,True,Kathmandu,5241.72,0.0
TXN104033,2025-02-17,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),4,2440.52,9762.08,Cash,False,False,False,False,2025,2,February,2025-02,Monday,0,False,Bhaktapur,9762.08,0.0
TXN104762,2025-02-08,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Electronics,Extension Board,2,2546.68,5093.36,Cash,False,False,False,False,2025,2,February,2025-02,Saturday,5,True,Pokhara,5093.36,0.0
TXN101171,2025-11-11,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,3,2253.13,6759.39,eSewa,False,False,False,False,2025,11,November,2025-11,Tuesday,1,False,Kathmandu,6759.39,0.0
TXN100540,2025-09-28,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Apparel,Kids Frock,4,2192.56,8770.24,Unknown,False,False,False,True,2025,9,September,2025-09,Sunday,6,True,Lalitpur,8770.24,0.0
TXN100760,2025-09-16,CUST1134,Sandip Khadka,Pokhara - Lakeside,Electronics,Bluetooth Earphones,4,2990.29,11961.16,Debit/Credit Card,False,False,False,False,2025,9,September,2025-09,Tuesday,1,False,Pokhara,11961.16,0.0
TXN103313,2025-11-29,CUST1038,Anita Magar,Bhaktapur - Suryabinayak,Electronics,Extension Board,3,2022.29,6066.87,Debit/Credit Card,False,False,True,False,2025,11,November,2025-11,Saturday,5,True,Bhaktapur,6066.87,0.0
TXN104736,2025-03-10,CUST1112,Nabin Magar,Butwal - Traffic Chowk,Apparel,Kids Frock,3,1621.45,4864.35,Debit/Credit Card,False,False,False,False,2025,3,March,2025-03,Monday,0,False,Butwal,4864.35,0.0
TXN100110,2025-10-21,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Formal Shirt,2,2618.4,5236.8,Cash,False,False,False,False,2025,10,October,2025-10,Tuesday,1,False,Kathmandu,5236.8,0.0
TXN105895,2025-09-25,CUST1040,Puja Gurung,Bhaktapur - Suryabinayak,Electronics,Power Bank 10000mAh,2,2934.85,5869.7,Cash,False,False,False,False,2025,9,September,2025-09,Thursday,3,False,Bhaktapur,5869.7,0.0
TXN101714,2025-04-14,CUST1114,Sabnam Khadka,Kathmandu - New Road,Electronics,USB Cable Type-C,2,2626.89,5253.78,Cash,False,True,False,False,2025,4,April,2025-04,Monday,0,False,Kathmandu,5253.78,0.0
TXN101465,2025-09-26,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Apparel,Winter Jacket,4,1500.75,6003.0,Cash,False,False,False,False,2025,9,September,2025-09,Friday,4,False,Butwal,6003.0,0.0
